X,Y,Z,Roll,Pitch,Yaw
7.670745283018869,-3.54,0.0,0.0,0.0,0.0
7.6852264150943395,-3.54,0.0,0.0,0.0,0.0
7.699707547169812,-3.54,0.0,0.0,0.0,0.0
7.714188679245282,-3.54,0.0,0.0,0.0,0.0
7.728669811320755,-3.54,0.0,0.0,0.0,0.0
7.743150943396227,-3.54,0.0,0.0,0.0,0.0
7.757632075471699,-3.54,0.0,0.0,0.0,0.0
7.77211320754717,-3.54,0.0,0.0,0.0,0.0
7.786594339622642,-3.54,0.0,0.0,0.0,0.0
7.801075471698114,-3.54,0.0,0.0,0.0,0.0
7.815556603773585,-3.54,0.0,0.0,0.0,0.0
7.830037735849057,-3.54,0.0,0.0,0.0,0.0
7.844518867924528,-3.54,0.0,0.0,0.0,0.0
7.859,-3.54,0.0,0.0,0.0,0.0
7.873481132075472,-3.54,0.0,0.0,0.0,0.0
7.887962264150945,-3.54,0.0,0.0,0.0,0.0
7.902443396226415,-3.54,0.0,0.0,0.0,0.0
7.916924528301887,-3.54,0.0,0.0,0.0,0.0
7.93140566037736,-3.54,0.0,0.0,0.0,0.0
7.94588679245283,-3.54,0.0,0.0,0.0,0.0
7.9603679245283026,-3.54,0.0,0.0,0.0,0.0
7.974849056603775,-3.54,0.0,0.0,0.0,0.0
7.989330188679245,-3.54,0.0,0.0,0.0,0.0
8.003811320754718,-3.54,0.0,0.0,0.0,0.0
8.018292452830188,-3.54,0.0,0.0,0.0,0.0
8.03277358490566,-3.54,0.0,0.0,0.0,0.0
8.047254716981133,-3.54,0.0,0.0,0.0,0.0
8.061735849056605,-3.54,0.0,0.0,0.0,0.0
8.076216981132076,-3.54,0.0,0.0,0.0,0.0
8.090698113207548,-3.54,0.0,0.0,0.0,0.0
8.10517924528302,-3.54,0.0,0.0,0.0,0.0
8.11966037735849,-3.54,0.0,0.0,0.0,0.0
8.134141509433963,-3.54,0.0,0.0,0.0,0.0
8.148622641509434,-3.54,0.0,0.0,0.0,0.0
8.163103773584906,-3.54,0.0,0.0,0.0,0.0
8.177584905660378,-3.54,0.0,0.0,0.0,0.0
8.192066037735849,-3.54,0.0,0.0,0.0,0.0
8.206547169811321,-3.54,0.0,0.0,0.0,0.0
8.221028301886793,-3.54,0.0,0.0,0.0,0.0
8.235509433962266,-3.54,0.0,0.0,0.0,0.0
8.249990566037736,-3.54,0.0,0.0,0.0,0.0
8.264471698113208,-3.54,0.0,0.0,0.0,0.0
8.278952830188679,-3.54,0.0,0.0,0.0,0.0
8.293433962264151,-3.54,0.0,0.0,0.0,0.0
8.307915094339624,-3.54,0.0,0.0,0.0,0.0
8.322396226415094,-3.54,0.0,0.0,0.0,0.0
8.336877358490566,-3.54,0.0,0.0,0.0,0.0
8.351358490566039,-3.54,0.0,0.0,0.0,0.0
8.36583962264151,-3.54,0.0,0.0,0.0,0.0
8.380320754716982,-3.54,0.0,0.0,0.0,0.0
8.394801886792454,-3.54,0.0,0.0,0.0,0.0
